279,2.2384806,1.2065343,-2.7551746,-0.69415736,-0.9939106,-0.1734898,-1.007013,0.4712173,1.4942936,-0.57399344,1.9106842,-0.21219565,-0.3075097,0.5977776,1.041672,-0.14776659,-1.1361827,-1.9591919,0.45930168,0.11071558,-0.35877958,0.10848091,-0.58573794,-0.9856483,-1.5225674,-0.23595887,2.604253,-0.8299783,-0.78775173,-1.5253202,0.7803857,-0.7230719,-1.4731266,-1.1861837,-1.2546626,0.9775441,1.2887043,0.0895466,2.1254718,0.5224474,-0.1263355,-1.4941295,-0.7073301,0.45808056,-0.96338725,-0.26728147,-1.6298245,0.29508397,-1.4942815,-0.9677727,0.5446481,0.11783113,-0.6087923,-1.2033789,-1.383293,-0.7827104,-1.2835938,-1.0554755,-1.5634693,-0.8385733,-1.2718675,-0.97570103,-1.3999562,2.2271397,-0.566891,-0.36763042,-0.28889576,-1.0130461,-0.044641875,-0.39469272,0.8702008,-0.61660004,-0.30827415,-1.25711,0.8103886,1.067462,1.4600403,-0.9813753,0.54667246,-1.888673,-0.010431788,-0.908551,0.48413852,-0.4791038,0.7995459,-0.5729984,-0.9721775,1.1634332,0.19736925,-0.06499753,0.78556186,1.2073814,0.3733435,-0.8565161,0.10433569,-0.35550073,-2.7201278,-0.99627054,0.25325093,-1.2409488,1.6105437,0.49481305,-1.415655,-0.51403236,-0.38112128,1.0130031,-0.995704,1.3696408,1.7238778,-3.0380795,-0.74897516,-0.75105137,1.0911528,0.89884603,1.1952351,0.8723118,1.3809143,-1.1777054,2.6323915,-0.5958952,-1.449891,-1.6050225,-1.467153,-0.56220186,1.2250745,2.689683,0.48680383,0.40556127,-0.8134019,-1.8381474,2.7181337,0.5478122,1.2209778,-0.5945986,-1.3564506,0.5983241,-0.36371145,-1.9235281,-1.3901249,2.3976822,-1.9769541,0.80343705,0.25538698,1.8116072,-1.4200861,0.5427415,3.2997522,0.30349484,-0.64959496,0.3205028,6
280,-0.3068297,-0.067211464,-0.7471162,-0.1649912,-0.22139177,-0.2954012,-2.7736063,-0.6588245,-2.1490285,-2.5328765,-0.9270222,1.294186,1.9922312,0.34879404,0.38736677,0.41073033,1.8129481,0.65116096,0.6351627,0.33710763,-0.8640275,0.38855916,0.6263624,-0.86196053,-0.37954375,-1.3458189,-0.55648565,-0.5688427,0.57738215,-0.006951198,-0.7788928,0.8430896,-1.6417913,2.0445538,-0.04682395,0.23980097,-0.5623109,0.2324232,-0.009433479,-0.5984662,-0.1009799,-0.23206139,-0.4406811,-0.0909048,0.79733396,1.2311195,-0.39916906,-1.1905812,-1.570669,-0.096380666,-0.5908033,0.3725429,2.3162262,-0.8064183,-1.072233,-1.0616955,-0.72682756,-0.6443445,1.1815729,-0.10449845,1.7779955,-2.1695871,-0.9210654,0.2990812,0.1422825,0.23634416,-0.38021562,0.2553221,2.3189437,0.6974265,1.5488784,-1.2001132,-0.71524775,0.5428808,0.07735124,0.3773971,-1.7568412,0.46313554,-0.49355745,1.189204,0.7429592,0.55747193,1.6860497,-2.2346091,-0.74878186,0.61696887,-0.46215084,2.0320883,0.47627613,0.90703464,-1.0953425,-0.106542975,-0.8054117,-2.3435419,1.1650879,-1.5126225,-0.93891627,-0.46390802,1.3989986,-1.9721912,-1.611611,-0.2337974,-0.46277413,0.12767987,2.4923248,1.7733799,0.86716175,0.28365856,0.37929684,0.2718534,-0.17395487,-0.18124048,-0.19197194,-0.097782634,0.6218526,0.15171891,-1.1191298,0.1433912,-0.21638077,0.5687249,0.2718331,-0.6519241,0.5388919,-0.78312516,-1.0129383,-0.62418956,1.4948679,-1.270735,0.090548694,-1.980323,-1.5541512,0.4888227,-0.7047131,-0.38395774,-0.5666089,0.0129724145,1.528659,-0.8066032,-0.64334667,-0.03794322,0.8626984,0.13822162,-0.28908575,-1.467912,-0.19974327,1.1691042,-0.07352278,0.70368356,-1.3251435,-1.3929853,3
281,1.7878262,1.7104324,1.6513125,1.073699,-1.0978779,0.30519018,-0.08819947,-0.35506526,-0.62374103,-0.26602012,1.8190342,1.9509563,0.15990347,1.6284646,0.09236126,-0.76817304,0.09094747,0.14926209,2.0896375,-1.9944385,-0.9216927,2.896726,-0.48616233,0.13458505,1.9459321,-1.832713,-1.2046531,-1.7052635,1.3700055,1.8448044,1.2274177,1.5195034,-0.9304022,0.057776302,2.0017557,-0.4557321,-0.36038795,0.09113638,-1.543874,-1.3595363,1.2006083,-0.5315335,-0.97414684,1.0665317,-0.24824782,-3.054282,1.7442966,0.8764185,-0.9650881,0.70127153,0.14824028,1.6080025,0.424222,3.0547452,-0.57451254,2.1227322,0.5692846,0.20502272,0.36705288,-1.5985372,0.16409256,0.37069404,-0.2839087,-0.580564,-0.5192111,-2.4853132,0.6457207,-0.72062725,3.1924763,-1.6259834,0.7870412,-0.52554035,1.3242474,0.17401429,0.19611314,-1.4782399,-1.596952,-2.8566911,2.793936,-2.1104841,2.0206256,-0.45752278,1.5311395,0.80877733,0.7158664,-0.6326103,2.7395878,-1.8854141,0.19511802,1.5700349,1.5547438,-1.1338893,1.5930676,4.4796133,-2.7622225,-0.7262997,-0.90430915,-1.5757874,-1.8813868,-0.7397203,-1.4126213,3.096545,2.9866161,1.545628,-0.4859757,1.9563533,0.6531602,0.66284144,-0.34222555,-2.354113,-0.8645767,-0.031419773,1.0033098,-1.4063144,-0.36482483,2.3148088,-1.1825782,0.09361957,0.8429239,-1.1266166,0.5416358,-0.98188657,3.0887504,1.6025263,2.4828029,-1.6928476,0.010879559,1.7805837,-2.214583,-1.9738157,1.1353505,-1.8171967,-0.05069258,-0.7952821,1.112614,0.18956877,1.6851393,1.8721853,-1.4104868,-2.103084,0.106506914,2.5128145,-2.9771755,-0.91260976,2.4152973,-0.9354046,-0.8592362,-1.493249,0.2594343,0.2891423,2
282,-0.5688057,-1.7945591,1.0573276,-0.44328666,-1.6148989,-0.3986379,1.3936934,-0.28927886,0.62948245,-0.6947847,0.3088181,-1.2096968,-0.5797616,-0.82867205,1.986665,-1.654611,1.0633758,1.7683032,-0.3628938,0.6752865,-0.9092763,-1.1513726,-0.19236884,0.21787325,-0.6846559,-0.45456544,0.17237966,-0.81960803,-0.71439695,1.0515763,-0.81391853,-0.5445541,0.040942922,1.3968279,-0.051073287,1.8555701,0.91949606,-1.0095388,0.8210437,0.22472681,-0.19032887,-0.867652,-0.6237499,0.32944527,-1.3095722,-0.8852061,-0.8756983,0.35833535,0.52655524,0.98440105,-0.41084298,0.0041423636,-0.16408189,0.50528383,-0.8878418,-1.7301913,0.07486476,1.2769812,0.43899143,-0.14676826,-0.79331976,0.37203482,0.25332955,-0.603646,-1.6614763,-0.29758286,0.17277692,0.49741042,-0.22163722,0.78092724,0.56967944,-1.5840155,0.19118515,-0.19740663,0.27353698,-0.5688015,1.4767609,-1.185146,1.167111,0.042342402,-0.2841405,-0.38141394,0.0011956809,0.21770273,1.5089326,0.41244602,-0.93134,-0.8511145,-0.5355378,-0.40113893,0.73739254,0.783912,-0.6978119,-0.21977381,1.2768682,-0.32751065,-0.3363042,1.4911202,0.33769974,0.5907903,0.34848684,-0.16084628,0.22533965,0.28269678,0.9015268,-1.6954998,-0.64805067,-0.073626995,0.5267779,-1.3043631,0.92865247,-1.2811985,0.74171925,0.24904032,0.2532079,-0.13344403,-1.0965571,-0.057843212,-0.5420367,0.64157027,-2.5352128,0.505199,0.5424536,-1.3115672,-0.5099335,0.5810369,-0.5718693,-0.8025445,-2.0224612,1.8942369,-0.99195236,0.285571,1.2389795,0.47514173,1.4246526,-0.4746511,-0.8259157,1.1300321,0.5180807,-0.11640041,1.2997522,-1.4970615,0.77169645,0.37108135,-1.5780728,1.018374,-0.53236985,-0.38934553,0.018630182,1.1615926,3
283,1.7013931,-0.18491527,-0.1688535,-0.7988412,-0.106677935,-1.0683616,1.7043955,-1.8773136,0.8718273,0.819138,-0.46400157,-0.28794032,-1.4682182,1.2870015,-0.28910506,0.1607696,0.990824,0.6709394,1.1906441,-0.850084,0.8174955,0.23005591,1.2720333,-0.3633686,2.1754365,0.54915404,0.43681383,-1.5135331,0.27506638,-0.047607325,0.3026516,-0.4250585,0.18672048,0.3596172,-0.9139832,-0.3016268,-0.61040205,-0.41134313,-0.68109876,1.1269319,0.038715575,0.37004945,-0.24039738,0.100831784,-0.07457641,1.5201384,1.4997367,-0.24782506,0.38746357,-0.73589784,-0.7318527,0.41037095,0.9998213,-2.0350447,-0.48060316,1.1220021,1.5187936,0.33679855,1.7711059,-0.10411782,-2.2101285,-1.157912,0.5488172,0.17520744,-0.34711394,-0.8512376,-0.0068851844,-0.7231496,-0.054342344,-0.797459,1.742677,-0.0445177,-0.10051136,0.6419599,1.5816188,0.3404199,-1.0739325,-0.20517986,-0.69478875,-0.34665433,-1.1282946,0.3854836,0.9727412,-0.8572762,0.21529253,-0.27434587,-0.0012262558,-0.2545801,-1.7750715,0.16637762,-0.19880585,1.202295,0.013880443,-0.025641944,0.38542762,0.5277792,-0.33191934,-1.3384972,1.3753233,0.61130315,0.74141586,1.263349,-0.5259979,-1.0123919,-1.962011,0.95091873,0.18638417,-0.7008346,-0.9928698,-0.5033384,0.1238024,0.7063647,0.74895483,-0.8326518,-1.1435246,-0.46754292,1.2086447,-1.9177533,-1.7885363,0.19066073,-1.4129064,-0.13706604,-0.5177596,-1.9989222,-1.505288,0.3822813,0.019481199,-1.0736996,1.2566743,1.8833658,0.7595685,-1.5940865,0.0427992,-0.58158576,0.21184674,-0.074707046,-0.23497373,0.25156468,-1.3022853,-0.81136984,-0.03507315,-1.9503857,-1.6399174,-0.80704945,-1.6721731,0.11152034,-0.7153038,-1.1875179,-0.88863134,0.13160086,2
284,-0.37680596,0.5113876,-0.6002041,0.79819584,-0.19165988,1.1683139,-0.27080768,-0.3100019,0.27903277,1.9047136,-0.57369584,0.08219721,0.084133685,0.2738892,-1.3067131,0.2574545,-1.2258449,-1.3362496,-2.4351845,0.14059027,0.766149,-2.1803973,0.25542033,0.81804806,-1.3903897,-1.2799525,-0.24863048,-0.1628311,0.4904552,-0.17245439,0.36210832,1.2971789,-1.4638222,2.42293,0.09722721,0.90290695,0.7661876,-0.9110697,-1.0593513,0.100035116,0.035839356,-0.7972227,0.09625193,1.0470811,0.47458276,-0.21942247,0.10654727,-1.2220169,0.42000693,-0.20314609,0.04907572,0.20051178,1.5412478,-1.0419205,-0.049642574,-0.4391655,0.59524137,-1.6855189,-1.2153826,-1.2849973,-0.78072006,-1.1289481,-0.0957311,-1.1603388,0.27665076,0.4428752,-0.90177524,-0.93906355,-1.2162362,1.433235,0.52931005,1.0485637,-1.0337619,2.286135,0.92481554,1.0490896,0.32584324,0.3881934,0.40278092,0.9539025,-0.13718759,-0.5442578,1.8187239,-1.2530972,0.5626005,-0.779362,0.75170755,-0.8981301,-2.4036322,1.1506286,-0.38880315,0.52255064,-1.24282,-0.07841726,1.6314079,-0.34228337,-0.8472982,-0.8466532,0.35200927,-1.5055842,-0.7228683,-0.7890173,-0.59004074,0.7893119,1.8422608,-0.42394862,-0.32053116,0.03903009,0.72470695,-0.26056057,-0.37788612,0.10014456,1.8156222,-0.5355511,-0.49335286,1.0719833,1.3324463,-0.16652262,0.3767061,-0.17394906,1.1952404,0.8853031,-0.20349503,-0.30933598,1.342077,0.1342068,1.9082004,-0.16147497,-0.06467924,1.195975,0.8440596,-0.20956744,1.3892958,0.63713413,1.9455979,-0.23117396,-1.0543557,-1.0964503,0.61515415,-0.3065905,-0.46569568,-0.36475363,-0.5128925,0.48875445,1.1203558,1.0124137,0.20211405,-0.8592643,-4.872255e-05,-0.56461513,3
285,0.4350335,0.63549924,-0.26596764,-1.9606755,0.8946923,-0.6845135,1.1911042,-1.1803226,1.0208112,-0.15271741,-2.2593465,0.19361229,-0.053323492,-1.3269238,0.08968982,1.952039,-1.2799523,-1.1687423,1.014184,0.85556126,0.59134793,-1.4772865,2.0318983,0.31160316,4.8005786,0.7632033,0.36718145,0.938143,-1.1843238,-1.2663462,0.9135167,1.0436118,0.14690013,1.5071845,1.8909093,-0.66750824,0.2987374,0.3473613,-0.34887424,1.2657578,0.31329343,0.40303653,0.81516623,2.065078,-0.9835853,0.7700722,-0.14588724,0.9452616,0.14649698,-0.8422365,0.91532856,0.11745402,0.85987496,1.8811293,1.5393857,-0.21955779,1.9492385,-1.5472366,-0.0041230978,0.78780615,-1.6163076,2.6396103,0.9053895,-0.49246952,0.07441976,1.6022315,0.1431024,-1.681424,-0.30060703,-0.26704916,1.2322243,-0.6376743,-0.72242665,-1.6165048,0.46471152,0.29081103,1.8376216,-1.1616294,-1.4479038,-2.465284,1.4251077,-0.59857196,0.73621386,-0.030845717,0.30548394,-1.1180135,-1.8379661,-0.043922927,0.6186902,0.66241103,-0.913858,-0.42851377,-0.30650336,0.27393115,1.8380332,0.8368329,0.8395122,-1.9061053,0.8457097,0.16851813,-1.7425838,0.3866929,1.3158767,2.2604504,-0.19582982,-2.4755244,2.299375,2.1507475,-0.27783412,-1.1848867,-0.18747945,-0.78125656,-2.055734,1.6871669,1.4334793,0.72792345,-1.8341005,1.3345221,1.0665406,-0.5819243,0.032783113,0.16936204,-2.1670344,0.68077874,-1.1621048,1.0212177,0.9876637,-1.4627072,-1.9558662,-0.72563076,-0.63418293,-0.2026743,1.1019524,0.74580765,-2.3913052,-0.88032657,2.859515,0.058100216,-0.4084159,1.7861582,-1.1168394,3.0332468,2.0641644,0.545137,0.16049783,0.25571117,-1.2404573,-1.0820132,0.84022206,-0.22845389,0
286,0.40192652,-0.52521104,-0.9790147,-1.9223785,1.3261015,0.62972075,1.6555748,-0.4387186,0.34697124,-0.40093234,-0.28131345,-0.7918327,0.8928149,-1.2903984,-0.64059323,1.6355878,-0.033922184,0.8890296,-1.684565,0.6581081,-2.61764,-0.5369222,-0.18395251,1.0547451,1.3774468,-0.12682527,0.77940655,0.8335563,0.185601,-0.8101459,1.5341098,-0.095820114,0.009337476,2.0847385,2.4189606,-0.5581813,0.75737673,-0.18809977,0.37486702,0.6033326,0.698411,0.53905123,1.7275896,-0.6025252,-1.9972658,-0.53695893,0.12326214,-0.47970018,0.3802494,-0.88490325,0.73530924,-0.34003836,-0.68514544,-1.1433327,-0.3703537,-0.5308667,-0.5192009,0.93035984,0.05275946,0.33006656,0.18647844,0.6555546,1.1915275,-0.1601653,-0.14852357,-1.1685367,-0.19831677,-0.11623236,2.3648844,-1.9219223,2.3043604,0.92230076,-2.6108217,-0.5398426,-0.6373787,-1.5630007,-0.04856457,-0.27821037,0.38185033,0.27770126,-1.0798825,-0.5014177,0.7801075,-0.1867772,0.38084894,-0.7707029,0.34640962,0.47316557,-1.2531382,-1.1530744,-0.51904285,0.93738914,-0.49745193,2.021811,0.005482013,-0.17786281,0.73528653,-0.8544028,1.750935,0.6355653,0.050180674,0.21569827,0.07493694,-0.8122073,-1.6350608,1.3129808,0.6876268,-0.2826438,1.2021376,-0.992492,0.04670694,-0.20217957,-0.2209479,0.5126117,0.81756145,0.5915694,0.25016478,-0.012942849,1.017283,-1.77069,-0.0072053014,1.4555243,0.2368175,0.2391966,-0.7295271,0.842004,0.93884665,0.11629463,0.14126876,-0.5256059,-0.38757035,1.0978312,0.57921976,0.2479113,-0.7882183,-1.5149294,-2.2709892,0.4015137,-1.3039733,-0.9301904,0.7311093,0.8670662,-0.109805554,-0.49556786,0.5466075,-1.3052919,-0.39967924,0.2479522,-0.18494265,-1.5693278,0
287,-2.045934,-1.0037881,-0.97539306,-0.22365804,-0.91185856,-0.87463784,0.13422005,0.8579748,0.14042778,-0.8552226,0.42948392,0.46466962,-0.4927964,-0.719678,0.6995014,-0.61429656,0.5199217,0.5047315,-1.0856448,-0.53388786,-0.6822232,0.8847574,-0.3606314,0.11580612,-0.9056753,0.42615142,0.8058376,-0.629546,-0.51598793,0.12878264,-0.53277,-0.17734075,-0.988559,1.321364,-0.072104275,0.3185659,-0.60877913,-0.5602362,-0.12261965,0.1829488,0.10971356,0.09134929,-0.25847805,-0.0025636933,-1.0291138,0.41603523,0.80860406,0.20573157,-1.0303124,0.58915824,0.039623205,-0.7545133,0.9394706,0.9610526,-0.97722924,-0.01542588,-0.5229497,-0.35143787,0.23939997,0.68946284,-0.43706805,0.83223253,0.32428724,-0.7468191,0.064857684,0.19710921,0.42487705,-1.3876286,-0.055878717,-0.38118017,-1.6389197,0.60115784,-0.7626419,1.106568,-0.26702058,0.5902565,-1.284929,-0.5779605,0.47282246,0.716553,0.92859364,1.3833604,0.12737978,-0.210725,0.94511527,1.3496814,-0.32793012,0.7731463,0.8388043,1.3208663,-1.4062148,-0.12181701,-0.22469237,-0.646738,0.24504319,-0.5657373,-0.19497082,0.5949185,0.59982675,-0.19728966,-1.0346686,1.1806139,-0.7865683,0.9250368,0.40001997,-0.705799,0.38577315,-2.2182238,-0.0045500556,-0.6832549,0.43625733,0.10840442,0.19158001,0.5545576,0.47780383,0.71593815,-1.3248322,0.287848,0.9959584,-0.50355303,-0.52852225,-0.47378463,-1.5484829,-0.16267686,-0.9158805,0.24357253,0.14743097,-0.23608887,-0.26867086,-0.45300552,-0.7734207,1.170933,1.4000887,-0.07632153,1.74124,-0.33037236,1.2302957,0.92477226,-0.75435317,-1.0649443,0.11876397,-0.07032539,-0.006668609,0.89551336,-1.2562407,1.7163014,0.3275916,1.4393754,0.16678509,-0.6006797,6
288,0.26778662,-0.834316,-0.65775913,1.7944497,-1.1226444,0.1869848,0.35787928,1.0628631,-0.7390111,-0.6385808,0.028352717,0.8024141,-0.09120508,0.05054058,-0.607826,-0.084325425,-0.1378473,0.32457924,0.47575408,-0.045149717,-0.17444986,0.49637643,0.8498192,-0.017376356,-0.37000507,-0.61732376,-0.6287367,-0.4872848,-0.658496,-0.04749475,0.9848221,-0.10997869,0.26277724,-1.2604625,0.63795257,-0.44181013,-0.79582536,-0.62611955,0.26948398,-0.1273887,-0.13768065,-0.059633918,-0.11084291,0.22158362,-1.3446411,0.059006847,1.034369,0.6758693,1.240855,-0.5775387,1.4763432,-0.85158867,-0.9175783,-0.9957419,-0.67554075,-0.3479725,-0.03130521,-0.09092858,0.20651779,-0.35164735,-1.1744628,0.6101707,0.62541425,0.6017402,-0.04934059,2.2869382,-0.15926734,1.3163075,0.5777674,-0.31783623,0.77765715,0.4359392,0.4214642,1.4497455,-0.013247512,0.04817238,-1.8062041,-0.122486755,0.6497619,1.0599958,0.8661477,-0.2814573,0.6199962,1.0729558,1.1672338,1.3831216,0.9339149,0.43293098,0.37847242,-0.8723225,-0.38747403,-0.31410286,1.8015211,-0.7322239,-0.4471984,0.024721652,0.58477914,-0.5443958,-0.078218766,-0.16437888,-0.26935425,-0.94776225,-0.74536693,-0.45596093,1.0010407,-0.77087975,-0.83637565,0.43634012,1.081056,0.033117652,-0.5773689,-1.0920991,1.0103905,-0.9127054,0.9110643,-0.02981049,1.8952751,-0.1565974,-0.20417757,-0.81116515,0.5484497,0.5965555,0.5617614,-1.333392,1.2569925,-0.40197304,0.33681294,0.60628945,-0.37531316,-0.9177684,-1.4482306,-0.903709,0.24598452,-0.08318541,0.019550486,-2.416561,1.3514614,1.4348857,0.6148889,-1.0776607,0.20639667,-0.27559397,-0.43747857,-0.4264518,-0.35648885,1.2344809,0.48019838,1.7489346,0.7719421,-1.0131916,1
289,0.29431206,-1.0609283,-0.11551322,-1.9470551,-0.52300626,-0.81432027,-0.20025896,0.5851011,-0.21920466,-0.9917329,-1.131932,-0.62935567,-0.60833025,-0.65286857,0.87559557,0.29816028,-1.652804,-0.11484189,0.38551137,1.4175606,-1.8200033,-0.75797737,1.4339135,1.1120751,0.23390758,-0.38396004,-0.10376706,0.84146935,-0.11397293,0.33899826,-0.9845571,1.5248616,-0.38789293,0.9256626,-0.9716632,-0.58143544,-0.64403826,-0.27070233,-0.5077175,-0.74705464,1.2333399,-0.89846855,-0.45595378,0.29547992,0.12419492,1.4373101,-0.20557718,1.4620327,1.0051217,0.22830677,0.3068154,-1.1164798,-1.2847235,-0.3777196,0.08912155,0.8672151,-0.62981606,0.5367487,-0.7256833,0.4135027,-1.1420174,-1.710173,-1.0072113,-1.1435236,-0.8444357,-0.45746353,0.95564175,-0.360409,0.8496789,-1.700594,-0.67724067,-0.65094995,0.99364537,-0.15507461,-0.9927149,-0.5792029,-0.6329502,-0.6752576,1.6872435,0.9149491,-1.0698024,1.7411814,0.19226362,1.0363101,0.35193452,0.55661553,1.0559628,2.3328557,-0.29360023,-1.7243158,0.4170132,-0.9569253,0.2645382,0.6048053,0.62007403,-1.7813783,-0.43535006,-0.4416912,0.92388946,0.9778737,-0.1677795,1.0317091,0.94837505,0.56002134,0.9931612,-2.46512,0.48704007,0.3725041,1.9374341,0.023567595,-0.19553758,-0.27692288,0.68168896,0.75503695,-2.1249826,2.1643324,0.013205703,-0.6262442,0.33911395,0.015348771,0.46275723,1.1828233,-0.42592752,-1.4345994,-0.8018966,0.39736524,-2.0081842,1.4299214,1.0482806,-0.47268102,0.31373912,0.9917414,0.23268946,-0.3287263,0.56793875,2.86324,1.2646109,-0.7720826,-0.07422053,-0.5040302,0.18833816,-2.010389,1.0686831,0.39130238,0.79648274,0.7635341,0.6145234,0.246489,-0.6082413,-0.004399819,0
290,-0.6391102,-0.5063652,-0.10745188,0.6734231,-1.2828978,-0.921968,0.18247204,-1.925374,-0.020168241,-0.18298113,-0.9500174,-0.65093863,0.48399854,-0.4677702,-0.47083083,0.15484935,0.2248774,-0.5606526,0.7951097,0.10341481,2.2230566,1.0323268,-0.36739367,0.28938043,0.5713444,-1.1340631,0.11743832,-0.859446,-0.25631693,-0.89545965,-1.1625518,-1.1838456,0.37656388,-1.3991088,-0.05970987,0.570482,2.2154412,-1.3127205,1.148712,-0.16550083,-0.40005946,-0.5972949,0.56284744,-0.6383361,1.3232523,0.9755279,1.3923123,0.55906564,-0.8368487,0.21237071,0.046566587,-0.12790023,0.16756082,-1.4902247,-0.6337484,0.4070546,1.1409147,-0.2372461,0.16832113,-0.16468346,-0.07362946,0.39944977,1.3796389,-1.8966652,-0.064385556,0.52056974,-0.5003854,-1.4496135,-0.65876454,0.14738627,0.1556682,-0.23635226,0.65673614,-0.6000723,0.2893062,1.1957254,-0.8649587,-0.17044853,0.810057,-0.5906872,-0.8588924,0.04022638,0.4287071,0.2209946,0.6132082,-1.0901358,0.38536766,-0.80941874,-1.3406392,0.3652583,-0.21852411,-0.57612634,0.5628727,0.9262138,0.13005345,1.4184269,1.4788867,0.5057381,0.5669444,0.2325014,1.0163679,-0.25465757,-0.40561262,-0.27291024,1.4862632,-0.32261252,-0.32448068,-0.02859522,0.6203105,0.5483321,-1.1661688,-0.06188408,-0.5327671,-0.8958631,-0.10921776,1.9404218,0.212845,1.2574937,1.2720177,0.7303385,0.72554016,-0.10427295,1.0004684,-0.4869674,0.18188696,0.35619056,0.87041783,-0.019000767,0.5307924,-1.2617372,-0.05900546,1.1963772,0.06665619,-0.84289664,-0.6702246,0.82534754,-0.5513045,0.5636778,0.19076729,-0.23558207,0.32163477,-1.4010444,0.0063209306,-0.6570749,-0.2969224,-0.4883877,1.1725081,0.49403965,-0.061935194,0.18464713,3
291,1.2798979,0.76823646,-0.56281,-2.5101073,0.45528805,-0.7268497,-0.6035495,-0.66286844,-0.8562827,-0.45350057,0.2055109,-0.41626817,0.6737548,-0.34171572,-0.20663412,0.7269437,-1.7683772,0.09125453,0.048120584,-1.5861589,-0.95686185,0.9010921,-0.960623,0.5276059,-0.41605842,1.4597085,-0.56596124,0.117554985,-1.2890517,0.24738091,-0.23736726,0.59809315,0.61841375,-0.010726205,0.16011731,-1.0954056,-0.44443893,-0.541927,-1.5355651,-0.35503635,-1.2689128,-0.058182746,0.12787005,1.8031365,0.39013514,0.40280682,-0.7962559,0.17960475,-0.43196824,0.63060266,1.2172018,-0.048292626,-0.8137162,0.6290103,-0.7625293,-0.44056654,-0.40515584,1.4748032,1.081325,0.6840556,0.26805994,-0.6876132,-0.2742304,-2.0403292,0.56668234,-0.110911824,-1.8718745,0.45641404,-1.3293428,1.9247674,-0.9521205,0.44105026,-0.113736145,-0.08520411,0.032509875,0.45151132,-0.24172278,0.26903352,0.7645347,1.2930572,0.7906581,-0.3715063,-0.39473817,0.34150332,-0.8650033,1.9004496,-1.1017212,-1.3000001,-0.7350592,0.98081195,-1.9127504,-0.6209526,-0.37859246,-0.019018257,0.27749795,0.7092573,-0.6475998,0.4201177,0.0067378012,1.1997399,1.2924867,2.0624993,0.124224074,0.45838454,0.7702523,0.6562424,-1.3496814,-0.5336388,0.07924674,-2.248127,0.6334553,1.5385772,-0.65421283,0.62218094,-0.0017056699,-1.4677396,-1.0112065,0.106486164,1.1803309,0.29853046,0.8626212,0.0073028253,-1.5651748,0.09546351,-0.39182702,-1.2859875,0.50945866,0.06780473,1.9330122,-0.3167832,-0.7935446,-0.5297786,0.18872967,0.7102599,-0.07561221,-0.19648756,-2.3031976,0.6090089,-0.09327472,0.8790938,-0.16195223,1.2267333,1.7875978,0.92313415,-0.26626852,0.009764571,-0.9082744,0.83315474,0.016106354,0.76491576,1
292,-0.43189898,-1.532529,0.5268005,0.28227395,-0.20238766,-1.2472582,1.5848469,-0.45914322,0.78147835,-1.0878166,-0.81506956,0.1754808,0.61109585,-0.071348935,-0.045978133,1.2479695,1.5583293,-0.17706259,0.35423166,0.060560502,0.5884021,-0.5319582,1.9351724,-0.36195984,1.5013758,0.6149426,-0.37516525,-1.1583443,0.051267754,-0.5363803,1.4445375,-0.90164244,1.9486892,-0.31774783,0.39182246,-0.106698066,-0.35868707,0.17585635,-0.60196674,-1.8263277,-0.21002544,-0.8236336,1.0458891,-0.0723885,-0.31114164,0.2942722,0.010831195,-0.963541,-0.25537872,-0.026607743,-0.8977227,0.8426744,1.681013,0.18919651,1.8399675,0.47148493,0.67582196,-0.9852709,1.224599,0.8975015,-1.1510872,1.1384119,-0.3900151,-0.25100762,-1.2713529,0.5510238,-1.1353691,-0.59551364,-0.63844013,-0.072201036,-0.7197799,-1.8391696,-1.1821141,0.2635725,1.2452582,1.7701129,0.3595116,-0.3978377,-0.95559907,-0.5062802,0.96259356,-0.40114486,1.185604,1.305765,0.6921828,-0.19173571,-2.1820188,-0.70439106,0.31378448,-0.79579246,-0.33660293,0.488524,-0.4811361,1.5675272,0.46025413,0.9901333,-0.09351408,-1.4603987,-1.602108,-0.24954456,-1.0639887,0.31563288,0.71716815,0.107536316,-0.019157201,-1.8864338,1.3485614,2.232915,-0.43128985,-0.5421436,-0.27143297,-0.42308724,-1.1619341,0.6173677,-0.107472934,1.2100554,1.0268177,0.906685,0.8891646,0.17890021,-0.74073374,-0.6748434,-0.7570169,0.48335624,-1.0600587,-1.6625664,-0.96147597,-2.41783,0.3221135,0.3140326,0.31812128,-0.9895244,0.25452387,0.48638323,-1.4829124,-1.8442669,-0.44280714,-0.43863344,0.30967084,-0.011217279,0.03359706,0.077342905,0.8334085,0.6033481,1.3503323,1.6173394,-0.75569206,-0.8028862,0.49452794,0.7552763,0
